,song_id,up_votes/total_votes,up_votes,down_votes,difficulty,notes,bombs,BPM,obstacles,NJS,NJSOffset,length,duration
404,34044.0,1.0,6.0,0.0,4.0,103.0,0.0,128.0,0.0,18.0,0.0,21.0,45.0625
405,34045.0,0.5,4.0,4.0,4.0,1870.0,0.0,220.0,0.0,22.0,0.0,149.0,549.4866943359375
406,34046.0,0.9583333333333334,23.0,1.0,4.0,1885.0,0.0,224.0,63.0,22.0,0.0,275.0,1029.552001953125
407,34047.0,0.28125,18.0,46.0,3.0,257.0,2.0,124.0,424.0,20.0,0.4000000059604645,93.0,193.44000244140625
408,34048.0,0.8888888888888888,8.0,1.0,4.0,1230.0,14.0,168.0,66.0,15.0,0.0,253.0,709.625
409,34049.0,0.9811320754716981,52.0,1.0,3.0,853.0,0.0,170.0,45.0,18.0,0.0,278.0,789.0
410,34050.0,0.967741935483871,60.0,2.0,0.0,0.0,0.0,120.0,0.0,19.0,0.30000001192092896,0.0,0.0
411,34050.0,0.967741935483871,60.0,2.0,4.0,1166.0,52.0,120.0,168.0,19.0,0.30000001192092896,289.0,579.010009765625
412,34051.0,0.8333333333333334,5.0,1.0,4.0,255.0,0.0,101.0,4.0,20.0,0.0,43.0,73.3125
413,34053.0,0.9649122807017544,55.0,2.0,4.0,1223.0,0.0,125.0,8.0,18.0,0.0,263.0,549.0
414,34054.0,0.42857142857142855,12.0,16.0,3.0,1112.0,0.0,164.0,16.0,12.0,0.0,304.0,831.0
415,34055.0,1.0,2.0,0.0,2.0,398.0,0.0,70.0,25.0,12.0,0.0,153.0,179.5
416,34056.0,0.25,2.0,6.0,3.0,803.0,144.0,120.0,21.0,0.0,0.0,203.0,406.0
417,34057.0,0.6666666666666666,4.0,2.0,4.0,5254.0,0.0,320.0,200.0,24.0,-1.0,496.0,2648.159912109375
418,34058.0,0.9923076923076923,258.0,2.0,4.0,921.0,0.0,120.0,13.0,16.0,-0.25,210.0,420.5
419,34061.0,0.9090909090909091,10.0,1.0,3.0,230.0,0.0,189.0,6.0,20.0,-0.20000000298023224,41.0,129.5
420,34063.0,1.0,6.0,0.0,4.0,1913.0,0.0,116.0,0.0,19.0,0.30000001192092896,228.0,441.88726806640625
421,34064.0,0.8902439024390244,73.0,9.0,4.0,442.0,8.0,135.0,6.0,18.0,0.0,115.0,260.0
422,34067.0,1.0,13.0,0.0,4.0,147.0,84.0,120.0,9.0,20.0,0.0,34.0,68.5625
423,34068.0,0.9410187667560321,351.0,22.0,0.0,282.0,0.0,175.0,105.0,12.0,0.0,158.0,461.3487854003906
424,34068.0,0.9410187667560321,351.0,22.0,3.0,539.0,48.0,175.0,86.0,16.0,0.699999988079071,158.0,461.3487854003906
425,34068.0,0.9410187667560321,351.0,22.0,4.0,653.0,50.0,175.0,84.0,21.0,-0.20000000298023224,158.0,461.3487854003906
426,34068.0,0.9410187667560321,351.0,22.0,2.0,470.0,4.0,175.0,98.0,14.0,1.2000000476837158,158.0,461.3487854003906
427,34068.0,0.9410187667560321,351.0,22.0,1.0,324.0,0.0,175.0,103.0,12.0,0.0,158.0,461.3487854003906
428,34069.0,0.6666666666666666,16.0,8.0,3.0,1660.0,112.0,257.0,30.0,25.0,0.0,137.0,587.164306640625
429,34069.0,0.6666666666666666,16.0,8.0,4.0,1704.0,112.0,257.0,30.0,25.0,0.0,137.0,586.9144287109375
430,34069.0,0.6666666666666666,16.0,8.0,2.0,1151.0,133.0,257.0,24.0,24.0,0.10000000149011612,137.0,587.164306640625
431,34069.0,0.6666666666666666,16.0,8.0,1.0,882.0,129.0,257.0,24.0,24.0,0.10000000149011612,137.0,587.164306640625
432,34070.0,1.0,3.0,0.0,1.0,0.0,0.0,126.0,0.0,12.0,0.0,0.0,0.0
433,34074.0,1.0,11.0,0.0,3.0,696.0,178.0,133.0,0.0,14.0,0.0,190.0,422.56207275390625
434,34074.0,1.0,11.0,0.0,4.0,800.0,174.0,133.0,0.0,16.0,0.0,190.0,422.56207275390625
435,34075.0,0.9836065573770492,60.0,1.0,3.0,830.0,0.0,128.0,93.0,15.0,0.0,224.0,478.0
436,34076.0,0.75,24.0,8.0,3.0,1520.0,0.0,245.0,22.0,21.0,0.25,135.0,552.3471069335938
437,34076.0,0.75,24.0,8.0,4.0,1720.0,10.0,245.0,22.0,23.5,0.0,135.0,552.3471069335938
438,34076.0,0.75,24.0,8.0,2.0,965.0,0.0,245.0,22.0,18.0,-1.0,135.0,552.3471069335938
439,34077.0,0.8571428571428571,6.0,1.0,4.0,1966.0,528.0,172.0,640.0,22.0,0.0,290.0,832.3778686523438
440,34081.0,0.6,3.0,2.0,0.0,0.0,0.0,123.0,0.0,12.0,0.0,0.0,0.0
441,34081.0,0.6,3.0,2.0,1.0,249.0,24.0,123.0,480.0,12.0,0.0,157.0,322.96875
442,34082.0,1.0,1.0,0.0,3.0,1290.0,2881.0,182.0,18.0,20.0,0.0,89.0,271.7527770996094
443,34082.0,1.0,1.0,0.0,4.0,1290.0,2869.0,182.0,3650.0,20.0,0.0,89.0,271.7527770996094
444,34083.0,0.6923076923076923,9.0,4.0,4.0,1990.0,0.0,180.0,12.0,23.0,-0.30000001192092896,225.0,675.5009765625
445,34084.0,0.8888888888888888,8.0,1.0,4.0,2091.0,23.0,200.0,57.0,23.0,-0.30000001192092896,212.0,706.7333374023438
446,34085.0,1.0,20.0,0.0,4.0,2201.0,4.0,270.0,72.0,22.0,0.30000001192092896,210.0,948.0075073242188
447,34086.0,0.9607843137254902,196.0,8.0,4.0,621.0,0.0,150.88999938964844,6.0,18.0,0.0,155.0,391.8683166503906
448,34087.0,0.7857142857142857,11.0,3.0,0.0,976.0,37.0,170.0,21.0,20.0,-0.25,132.0,374.7166748046875
449,34087.0,0.7857142857142857,11.0,3.0,4.0,884.0,173.0,170.0,4.0,20.0,-0.25,132.0,375.7166748046875
450,34088.0,0.8888888888888888,16.0,2.0,3.0,808.0,4.0,155.0,6.0,16.0,0.0,118.0,306.5991516113281
451,34088.0,0.8888888888888888,16.0,2.0,4.0,844.0,4.0,155.0,6.0,18.0,0.0,118.0,306.5991516113281
452,34089.0,0.6215139442231076,156.0,95.0,3.0,2719.0,118.0,200.0,74.0,23.0,-0.4000000059604645,292.0,974.2291870117188
453,34089.0,0.6215139442231076,156.0,95.0,4.0,3178.0,88.0,200.0,56.0,23.0,-0.4000000059604645,292.0,974.2291870117188
454,34090.0,0.9166666666666666,11.0,1.0,4.0,735.0,16.0,180.0,38.0,18.0,0.0,112.0,336.0
455,34092.0,0.9333333333333333,14.0,1.0,4.0,2511.0,4.0,250.0,61.0,23.0,0.0,270.0,1128.5
456,34095.0,0.8857142857142857,31.0,4.0,4.0,1000.0,101.0,185.0,15.0,21.0,0.0,143.0,443.6508483886719
457,34098.0,0.9545454545454546,21.0,1.0,4.0,1502.0,18.0,205.0,11.0,20.0,0.20000000298023224,199.0,683.2425537109375
458,34099.0,1.0,1.0,0.0,4.0,2.0,0.0,120.0,11.0,5.0,10.0,8.0,17.0
459,34100.0,0.8333333333333334,15.0,3.0,3.0,554.0,0.0,170.0,67.0,18.0,0.30000001192092896,159.0,453.23516845703125
460,34100.0,0.8333333333333334,15.0,3.0,4.0,707.0,0.0,170.0,67.0,22.0,0.30000001192092896,159.0,453.23516845703125
461,34101.0,0.9767441860465116,42.0,1.0,4.0,3230.0,4.0,200.0,15.0,20.0,0.0,421.0,1405.3319091796875
462,34102.0,0.7083333333333334,17.0,7.0,1.0,445.0,0.0,200.0,0.0,12.0,0.0,117.0,390.6875
463,34105.0,0.5681818181818182,50.0,38.0,4.0,322.0,6.0,120.0,17.0,19.0,-0.699999988079071,26.0,52.521244049072266
464,34106.0,0.5384615384615384,7.0,6.0,3.0,578.0,230.0,160.0,55.0,18.0,0.0,159.0,424.0
465,34107.0,1.0,6.0,0.0,0.0,159.0,0.0,126.0,0.0,11.0,1.0,132.0,278.0
466,34107.0,1.0,6.0,0.0,3.0,498.0,179.0,126.0,0.0,15.0,0.0,133.0,279.5
467,34107.0,1.0,6.0,0.0,4.0,635.0,181.0,126.0,0.0,18.0,0.0,133.0,279.75
468,34107.0,1.0,6.0,0.0,2.0,365.0,179.0,126.0,0.0,14.0,0.25,133.0,279.75
469,34107.0,1.0,6.0,0.0,1.0,196.0,0.0,126.0,0.0,12.0,0.75,132.0,278.0
470,34108.0,0.88,44.0,6.0,0.0,0.0,0.0,140.0,0.0,21.0,0.20000000298023224,0.0,0.0
471,34108.0,0.88,44.0,6.0,3.0,991.0,0.0,140.0,39.0,20.0,-0.4000000059604645,187.0,436.6433410644531
472,34108.0,0.88,44.0,6.0,4.0,1697.0,4.0,140.0,4.0,21.0,0.20000000298023224,187.0,436.6433410644531
473,34109.0,1.0,11.0,0.0,0.0,129.0,0.0,108.0,0.0,10.0,1.0,145.0,261.0
474,34109.0,1.0,11.0,0.0,3.0,434.0,0.0,108.0,11.0,14.0,0.0,145.0,261.0
475,34109.0,1.0,11.0,0.0,4.0,534.0,0.0,108.0,11.0,18.0,0.75,145.0,261.0
476,34109.0,1.0,11.0,0.0,2.0,318.0,0.0,108.0,11.0,15.0,0.0,145.0,261.0
477,34109.0,1.0,11.0,0.0,1.0,202.0,0.0,108.0,0.0,11.0,0.25,145.0,261.0
478,34110.0,0.9649122807017544,55.0,2.0,4.0,587.0,12.0,150.0,37.0,13.0,0.0,117.0,293.0
479,34111.0,0.9597701149425287,167.0,7.0,3.0,164.0,4.0,90.38700103759766,17.0,12.899999618530273,0.0,57.0,87.0
480,34115.0,0.6,3.0,2.0,3.0,930.0,0.0,300.0,0.0,25.0,0.30000001192092896,26.0,134.4375
481,34115.0,0.6,3.0,2.0,4.0,897.0,0.0,300.0,0.0,25.0,0.30000001192092896,26.0,134.375
482,34117.0,0.9795081967213115,239.0,5.0,3.0,681.0,28.0,156.0,52.0,16.0,0.0,149.0,389.5050048828125
483,34118.0,1.0,4.0,0.0,4.0,2405.0,0.0,300.0,0.0,25.0,0.30000001192092896,64.0,322.75
484,34120.0,0.8285714285714286,29.0,6.0,4.0,395.0,842.0,148.0,3074.0,20.0,0.0,125.0,308.6875
485,34123.0,0.8571428571428571,6.0,1.0,4.0,878.0,0.0,150.0,6567.0,18.0,0.0,224.0,562.0
486,34124.0,0.9791666666666666,47.0,1.0,4.0,1165.0,0.0,175.0,16.0,14.0,0.0,264.0,771.75
487,34125.0,0.7142857142857143,25.0,10.0,2.0,901.0,4.0,100.0,0.0,12.0,0.0,376.0,627.9500122070312
488,34126.0,0.9683544303797469,153.0,5.0,3.0,705.0,13.0,146.8040008544922,66.0,12.0,0.0,174.0,426.5
489,34128.0,0.9473684210526315,36.0,2.0,4.0,1566.0,0.0,260.0,0.0,20.0,0.4000000059604645,227.0,987.0
490,34129.0,0.5,2.0,2.0,3.0,707.0,0.0,125.0,23.0,12.0,0.0,185.0,386.5
491,34129.0,0.5,2.0,2.0,2.0,657.0,0.0,125.0,23.0,12.0,0.0,185.0,386.5
492,34131.0,0.9851668726823238,797.0,12.0,0.0,271.0,0.0,171.0,15.0,10.0,0.0,195.0,558.0
493,34131.0,0.9851668726823238,797.0,12.0,3.0,594.0,44.0,171.0,33.0,17.0,0.5,195.0,558.0
494,34131.0,0.9851668726823238,797.0,12.0,2.0,457.0,16.0,171.0,25.0,13.0,1.0,195.0,558.0
495,34133.0,0.92,23.0,2.0,3.0,770.0,0.0,120.0,6.0,12.0,0.0,201.0,403.0
496,34133.0,0.92,23.0,2.0,4.0,909.0,0.0,120.0,6.0,16.0,0.0,201.0,403.0
497,34135.0,0.8125,13.0,3.0,4.0,1296.0,0.0,280.0,19.0,21.0,0.0,107.0,503.57684326171875
498,34136.0,0.8947368421052632,17.0,2.0,4.0,759.0,20.0,130.0,0.0,18.0,0.0,126.0,274.25
499,34141.0,0.5,4.0,4.0,3.0,656.0,214.0,144.0,346.0,19.0,0.0,213.0,513.0
500,34142.0,1.0,2.0,0.0,4.0,381.0,8.0,190.0,9.0,12.0,0.0,93.0,297.45001220703125
501,34143.0,0.0,0.0,1.0,0.0,326.0,0.0,97.0,41.0,10.0,0.0,223.0,360.75
502,34143.0,0.0,0.0,1.0,2.0,600.0,0.0,97.0,80.0,10.0,0.0,223.0,360.75
503,34148.0,0.8846153846153846,23.0,3.0,4.0,1797.0,4.0,200.0,24.0,21.0,0.0,248.0,827.9566650390625
504,34149.0,0.23255813953488372,10.0,33.0,4.0,712.0,18.0,127.9990005493164,25.0,12.0,0.0,151.0,323.0
505,34150.0,0.2727272727272727,3.0,8.0,1.0,72.0,0.0,113.5,0.0,12.0,0.0,19.0,37.75
506,34151.0,0.36363636363636365,4.0,7.0,4.0,842.0,163.0,150.0,24.0,12.0,0.0,154.0,386.375
507,34153.0,0.5,3.0,3.0,3.0,903.0,988.0,180.0,133.0,0.0,0.0,256.0,770.0
508,34154.0,0.9066666666666666,68.0,7.0,4.0,1534.0,2.0,149.0,0.0,18.0,0.0,232.0,577.8443603515625
509,34155.0,0.7142857142857143,5.0,2.0,3.0,851.0,0.0,132.0,34.0,12.0,0.0,209.0,459.8900146484375
510,34156.0,0.8518518518518519,23.0,4.0,0.0,373.0,0.0,340.0,8.0,12.0,0.0,271.0,1537.0
511,34156.0,0.8518518518518519,23.0,4.0,3.0,921.0,58.0,340.0,85.0,12.0,0.0,271.0,1537.0
512,34156.0,0.8518518518518519,23.0,4.0,1.0,524.0,28.0,340.0,13.0,12.0,0.0,271.0,1537.0
513,34157.0,0.8,4.0,1.0,3.0,676.0,138.0,132.0,166.0,10.0,0.0,220.0,485.69000244140625
514,34159.0,0.6428571428571429,9.0,5.0,3.0,744.0,12.0,100.0,23.0,19.0,0.0,210.0,351.5
515,34159.0,0.6428571428571429,9.0,5.0,2.0,590.0,12.0,100.0,23.0,15.0,0.0,210.0,351.5
516,34160.0,0.9785407725321889,228.0,5.0,3.0,841.0,0.0,147.0,33.0,14.0,0.0,191.0,469.0
517,34160.0,0.9785407725321889,228.0,5.0,2.0,767.0,0.0,147.0,33.0,10.0,0.0,191.0,469.0
518,34161.0,1.0,11.0,0.0,2.0,216.0,0.0,125.0,0.0,15.0,0.0,86.0,179.21875
519,34162.0,0.868421052631579,33.0,5.0,4.0,2111.0,0.0,165.0,414.0,21.0,-0.20000000298023224,252.0,695.59375
520,34164.0,0.896551724137931,26.0,3.0,4.0,183.0,4.0,120.0,0.0,18.0,0.0,30.0,60.9375
521,34165.0,0.6774193548387096,21.0,10.0,3.0,592.0,6.0,94.0,43.0,10.0,0.0,145.0,227.5
522,34166.0,0.4,2.0,3.0,4.0,1091.0,0.0,144.0,41.0,14.0,0.0,161.0,387.9375
523,34168.0,0.25,1.0,3.0,4.0,1553.0,513.0,160.0,20.0,22.0,0.0,204.0,544.002685546875
524,34169.0,0.9259259259259259,25.0,2.0,4.0,2064.0,0.0,150.0,20.0,22.0,-0.400000005960464,273.0,684.0
525,34170.0,0.8782608695652174,101.0,14.0,4.0,182.0,0.0,175.0,5.0,18.5,-0.3499999940395355,26.0,76.0625
526,34170.0,0.8782608695652174,101.0,14.0,2.0,86.0,0.0,175.0,0.0,13.0,-0.20000000298023224,26.0,76.0625
527,34175.0,0.0,0.0,1.0,3.0,582.0,0.0,240.0,0.0,12.0,0.0,204.0,817.0
528,34176.0,0.8636363636363636,19.0,3.0,4.0,1576.0,0.0,150.0,19.0,18.0,0.0,251.0,627.75
529,34178.0,0.6666666666666666,6.0,3.0,4.0,1657.0,19.0,212.0,35.0,23.0,0.0,232.0,822.0706787109375
530,34179.0,0.9736842105263158,37.0,1.0,3.0,755.0,0.0,170.0,0.0,18.0,0.0,204.0,580.0
531,34184.0,0.9615384615384616,50.0,2.0,3.0,1374.0,10.0,150.0,4.0,16.0,0.0,251.0,628.135009765625
532,34186.0,1.0,3.0,0.0,3.0,460.0,96.0,140.0,32.0,12.0,0.0,142.0,333.0
533,34187.0,1.0,66.0,0.0,4.0,802.0,0.0,124.0,4.0,16.5,0.0,190.0,394.03125
534,34190.0,0.8666666666666667,26.0,4.0,4.0,1700.0,15.0,282.0,0.0,22.0,0.30000001192092896,132.0,622.1644897460938
535,34191.0,0.3333333333333333,2.0,4.0,4.0,877.0,24.0,280.0,0.0,19.0,0.20000000298023224,121.0,568.2733154296875
536,34192.0,0.75,3.0,1.0,3.0,510.0,0.0,157.00999450683594,77.0,12.0,0.0,130.0,340.25
537,34192.0,0.75,3.0,1.0,2.0,340.0,0.0,157.00999450683594,119.0,12.0,0.0,124.0,326.25
538,34193.0,0.9788732394366197,139.0,3.0,3.0,800.0,0.0,100.28600311279297,0.0,16.0,0.20000000298023224,234.0,391.1380615234375
539,34194.0,0.76,19.0,6.0,3.0,377.0,0.0,120.0,0.0,16.0,0.0,124.0,248.25399780273438
540,34195.0,0.8602150537634409,80.0,13.0,0.0,8.0,0.0,110.0,0.0,10.0,1.0,6.0,12.0
541,34195.0,0.8602150537634409,80.0,13.0,3.0,17.0,0.0,110.0,1.0,16.0,-0.5,6.0,12.0
542,34195.0,0.8602150537634409,80.0,13.0,4.0,25.0,0.0,110.0,1.0,18.0,0.33000001311302185,6.0,12.0
543,34195.0,0.8602150537634409,80.0,13.0,2.0,14.0,0.0,110.0,1.0,14.0,-0.33000001311302185,6.0,12.000000953674316
544,34195.0,0.8602150537634409,80.0,13.0,1.0,11.0,0.0,110.0,1.0,12.0,0.5,6.0,12.0
545,34196.0,0.696969696969697,23.0,10.0,4.0,2278.0,280.0,200.0760040283203,10.0,22.0,0.0,129.0,430.68768310546875
546,34197.0,0.8571428571428571,6.0,1.0,3.0,964.0,34.0,126.0,17.0,13.199999809265137,0.0,220.0,462.0
547,34201.0,0.975,39.0,1.0,4.0,2049.0,0.0,200.0,0.0,22.0,0.15000000596046448,255.0,850.0833129882812
548,34202.0,0.48739495798319327,58.0,61.0,4.0,764.0,0.0,130.0,7.0,14.0,0.0,184.0,399.0
549,34203.0,0.9090909090909091,60.0,6.0,3.0,1293.0,82.0,130.0,16.0,16.0,0.0,325.0,706.0
550,34203.0,0.9090909090909091,60.0,6.0,4.0,1352.0,92.0,130.0,16.0,16.0,0.0,325.0,706.0
551,34204.0,0.9396551724137931,109.0,7.0,3.0,448.0,0.0,128.0,38.0,10.0,0.0,208.0,443.99920654296875
552,34204.0,0.9396551724137931,109.0,7.0,4.0,641.0,0.0,128.0,35.0,10.0,0.0,208.0,443.99920654296875
553,34206.0,0.8333333333333334,5.0,1.0,0.0,146.0,12.0,126.0,8.0,12.0,0.0,86.0,181.6699981689453
554,34207.0,0.7142857142857143,15.0,6.0,3.0,507.0,48.0,120.0,18.0,12.0,1.5,138.0,276.0
555,34207.0,0.7142857142857143,15.0,6.0,2.0,446.0,48.0,120.0,18.0,12.0,1.5,138.0,276.0
556,34208.0,0.7714285714285715,27.0,8.0,4.0,1006.0,0.0,158.0,10.0,18.0,0.0,211.0,557.1697387695312
557,34212.0,0.75,3.0,1.0,4.0,1003.0,0.0,156.0,71.0,12.0,0.0,247.0,642.75
558,34213.0,0.6363636363636364,7.0,4.0,3.0,695.0,136.0,124.0,143.0,20.0,-0.6000000238418579,199.0,412.25
559,34218.0,0.9090909090909091,10.0,1.0,3.0,723.0,0.0,169.0,21.0,18.0,1.0,171.0,482.0
560,34219.0,0.9302325581395349,40.0,3.0,3.0,548.0,12.0,135.0,2.0,18.0,0.0,192.0,434.0
561,34219.0,0.9302325581395349,40.0,3.0,4.0,698.0,12.0,135.0,2.0,18.0,0.0,192.0,434.0
562,34220.0,0.8846153846153846,23.0,3.0,3.0,781.0,4.0,280.0,15.0,16.0,0.75,166.0,778.5333251953125
563,34220.0,0.8846153846153846,23.0,3.0,4.0,958.0,19.0,280.0,11.0,20.5,-0.5,166.0,778.5333251953125
564,34220.0,0.8846153846153846,23.0,3.0,2.0,614.0,3.0,280.0,22.0,12.0,0.75,166.0,778.5333251953125
565,34221.0,0.5,4.0,4.0,3.0,1043.0,43.0,126.0,23.0,20.0,1.0,216.0,455.0
566,34223.0,1.0,5.0,0.0,4.0,742.0,120.0,122.0,11.0,20.0,0.0,206.0,419.875
567,34225.0,0.8571428571428571,6.0,1.0,4.0,742.0,120.0,122.0,11.0,20.0,0.0,206.0,419.875
568,34226.0,0.5,3.0,3.0,0.0,632.0,0.0,160.0,0.0,12.0,0.0,73.0,194.75
569,34227.0,1.0,2.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
570,34227.0,1.0,2.0,0.0,3.0,197.0,0.0,120.0,24.0,20.0,0.0,28.0,56.59999465942383
571,34227.0,1.0,2.0,0.0,4.0,300.0,0.0,120.0,24.0,22.0,0.0,28.0,56.800052642822266
572,34227.0,1.0,2.0,0.0,2.0,130.0,0.0,120.0,24.0,18.0,0.0,28.0,56.599998474121094
573,34227.0,1.0,2.0,0.0,1.0,88.0,0.0,120.0,24.0,16.0,0.0,28.0,56.599998474121094
574,34228.0,0.9315068493150684,68.0,5.0,3.0,2538.0,0.0,210.0,23.0,25.0,-0.30000001192092896,255.0,894.1749877929688
575,34228.0,0.9315068493150684,68.0,5.0,4.0,2483.0,99.0,210.0,67.0,23.0,-0.25,304.0,1067.175048828125
576,34228.0,0.9315068493150684,68.0,5.0,2.0,2562.0,235.0,210.0,100.0,23.0,-0.25,257.0,900.6749877929688
577,34229.0,1.0,6.0,0.0,3.0,743.0,66.0,130.0,56.0,15.0,0.0,232.0,503.171875
578,34231.0,0.9,27.0,3.0,4.0,1724.0,16.0,192.0,11.0,22.0,0.0,324.0,1038.416015625
579,34235.0,0.8648648648648649,32.0,5.0,4.0,1417.0,0.0,160.0,88.0,20.0,0.0,225.0,600.0
580,34237.0,0.9647887323943662,137.0,5.0,0.0,148.0,0.0,169.9499969482422,21.0,8.0,0.0,169.0,478.9375
581,34237.0,0.9647887323943662,137.0,5.0,3.0,618.0,0.0,169.9499969482422,24.0,13.0,0.5,169.0,478.9375
582,34237.0,0.9647887323943662,137.0,5.0,2.0,444.0,0.0,169.9499969482422,24.0,12.0,0.5,169.0,478.9375
583,34237.0,0.9647887323943662,137.0,5.0,1.0,208.0,0.0,169.9499969482422,21.0,10.0,0.0,169.0,478.9375
584,34241.0,0.1,1.0,9.0,3.0,1090.0,474.0,224.0,34.0,15.0,0.0,193.0,721.0
585,34243.0,0.8888888888888888,8.0,1.0,3.0,275.0,18.0,87.0,11.0,11.0,0.0,87.0,126.80075073242188
586,34244.0,0.5,3.0,3.0,3.0,381.0,8.0,190.0,9.0,18.0,0.0,93.0,297.45001220703125
587,34246.0,0.3,3.0,7.0,3.0,480.0,0.0,135.0,2.0,16.0,0.0,124.0,279.5588073730469
588,34246.0,0.3,3.0,7.0,4.0,566.0,8.0,135.0,2.0,18.0,0.0,124.0,279.5588073730469
589,34248.0,0.2222222222222222,2.0,7.0,3.0,226.0,0.0,129.0,0.0,12.0,0.0,92.0,199.0
590,34249.0,0.13333333333333333,2.0,13.0,3.0,1984.0,18.0,205.27999877929688,35.0,20.0,0.0,133.0,456.5625
591,34249.0,0.13333333333333333,2.0,13.0,4.0,3682.0,88.0,205.27999877929688,58.0,20.0,0.0,133.0,456.53851318359375
592,34250.0,0.8947368421052632,17.0,2.0,4.0,997.0,0.0,144.0,32.0,12.0,0.0,241.0,580.0
593,34252.0,0.9375,15.0,1.0,0.0,8.0,0.0,87.0,2.0,15.0,0.0,3.0,5.0
594,34253.0,0.25,1.0,3.0,3.0,150.0,0.0,140.0,0.0,12.0,0.0,81.0,190.25
595,34256.0,0.9,36.0,4.0,4.0,2248.0,637.0,174.0,359.0,23.0,-0.20000000298023224,311.0,903.71875
596,34264.0,0.6666666666666666,2.0,1.0,4.0,905.0,141.0,200.0,59.0,20.0,0.0,222.0,743.0
597,34266.0,0.5,4.0,4.0,3.0,26.0,0.0,120.0,0.0,5.0,-0.30000001192092896,10.0,21.0
598,34267.0,0.9154929577464789,65.0,6.0,3.0,796.0,32.0,192.0,0.0,20.0,0.30000001192092896,170.0,545.0
599,34267.0,0.9154929577464789,65.0,6.0,4.0,798.0,32.0,192.0,164.0,20.0,0.30000001192092896,170.0,545.0
600,34268.0,0.4,2.0,3.0,3.0,122.0,0.0,66.0,0.0,12.0,0.0,68.0,75.25
601,34270.0,0.9811320754716981,104.0,2.0,3.0,704.0,4.0,128.0,346.0,20.0,0.4000000059604645,184.0,393.9266662597656
602,34270.0,0.9811320754716981,104.0,2.0,2.0,704.0,4.0,128.0,346.0,16.0,-0.20000000298023224,184.0,393.9266662597656
603,34271.0,0.6551724137931034,19.0,10.0,4.0,2722.0,56.0,300.0,53.0,27.0,0.30000001192092896,234.0,1174.357421875
